STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
GH,6.4,4.896,-1.775,20110821.0,,76.0,,71.0,
GH,6.4,4.896,-1.775,20110823.0,,77.0,,73.0,
GH,6.4,4.896,-1.775,20110824.0,,80.0,,,
GH,6.4,4.896,-1.775,20110825.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20110826.0,0.02,77.0,,74.0,
GH,6.4,4.896,-1.775,20110828.0,0.98,75.0,,72.0,
GH,6.4,4.896,-1.775,20110829.0,0.04,78.0,,72.0,
GH,6.4,4.896,-1.775,20110830.0,0.0,76.0,80.0,74.0,
GH,6.4,4.896,-1.775,20110831.0,0.31,77.0,,73.0,
GH,6.4,4.896,-1.775,20110902.0,,77.0,80.0,,
GH,6.4,4.896,-1.775,20110903.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20110904.0,,78.0,82.0,,
GH,6.4,4.896,-1.775,20110905.0,,77.0,,72.0,
GH,6.4,4.896,-1.775,20110906.0,,77.0,83.0,73.0,
GH,6.4,4.896,-1.775,20110907.0,,78.0,,,
GH,6.4,4.896,-1.775,20110908.0,0.0,78.0,83.0,73.0,
GH,6.4,4.896,-1.775,20110909.0,,77.0,,,
GH,6.4,4.896,-1.775,20110910.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20110911.0,,78.0,83.0,72.0,
GH,6.4,4.896,-1.775,20110912.0,,79.0,,,
GH,6.4,4.896,-1.775,20110914.0,0.16,76.0,,,
GH,6.4,4.896,-1.775,20110915.0,0.08,78.0,,73.0,
GH,6.4,4.896,-1.775,20110916.0,0.0,77.0,86.0,74.0,
GH,6.4,4.896,-1.775,20110917.0,0.35,78.0,82.0,,
GH,6.4,4.896,-1.775,20110918.0,0.0,78.0,,,
GH,6.4,4.896,-1.775,20110919.0,0.0,79.0,84.0,74.0,
GH,6.4,4.896,-1.775,20110927.0,,79.0,,,
GH,6.4,4.896,-1.775,20110929.0,,81.0,86.0,,
GH,6.4,4.896,-1.775,20110930.0,0.0,79.0,90.0,,
GH,6.4,4.896,-1.775,20111002.0,,80.0,83.0,,
GH,6.4,4.896,-1.775,20111003.0,,83.0,86.0,,
GH,6.4,4.896,-1.775,20111006.0,,80.0,,76.0,
GH,6.4,4.896,-1.775,20111009.0,0.2,79.0,84.0,76.0,
GH,6.4,4.896,-1.775,20111010.0,0.0,81.0,,,
GH,6.4,4.896,-1.775,20111012.0,0.0,81.0,,74.0,
GH,6.4,4.896,-1.775,20111013.0,,82.0,86.0,,
GH,6.4,4.896,-1.775,20111014.0,0.0,80.0,,76.0,
GH,6.4,4.896,-1.775,20111015.0,,82.0,,74.0,
GH,6.4,4.896,-1.775,20111017.0,,83.0,87.0,74.0,
GH,6.4,4.896,-1.775,20111018.0,,83.0,87.0,,
GH,6.4,4.896,-1.775,20111019.0,0.47,80.0,,73.0,
GH,6.4,4.896,-1.775,20111020.0,0.0,82.0,,,
GH,6.4,4.896,-1.775,20111023.0,,80.0,85.0,,
GH,6.4,4.896,-1.775,20111024.0,0.0,81.0,88.0,75.0,
GH,6.4,4.896,-1.775,20111025.0,0.83,77.0,,73.0,
GH,6.4,4.896,-1.775,20111026.0,0.12,77.0,,73.0,
GH,6.4,4.896,-1.775,20111027.0,0.0,80.0,,72.0,
GH,6.4,4.896,-1.775,20111028.0,,84.0,,72.0,
GH,6.4,4.896,-1.775,20111031.0,,80.0,87.0,75.0,
GH,6.4,4.896,-1.775,20111103.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20111104.0,,82.0,88.0,,
GH,6.4,4.896,-1.775,20111105.0,1.3,77.0,,74.0,
GH,6.4,4.896,-1.775,20111107.0,0.0,85.0,88.0,,
GH,6.4,4.896,-1.775,20111108.0,,82.0,87.0,75.0,
GH,6.4,4.896,-1.775,20111109.0,,82.0,,75.0,
GH,6.4,4.896,-1.775,20111110.0,,78.0,,76.0,
GH,6.4,4.896,-1.775,20111114.0,0.0,82.0,,75.0,
GH,6.4,4.896,-1.775,20111115.0,,81.0,,74.0,
GH,6.4,4.896,-1.775,20111118.0,,83.0,89.0,74.0,
GH,6.4,4.896,-1.775,20111119.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20111121.0,,85.0,89.0,76.0,
GH,6.4,4.896,-1.775,20111123.0,0.0,79.0,89.0,73.0,
GH,6.4,4.896,-1.775,20111130.0,0.02,80.0,,77.0,
GH,6.4,4.896,-1.775,20111202.0,,84.0,89.0,,
GH,6.4,4.896,-1.775,20111203.0,,83.0,,74.0,
GH,6.4,4.896,-1.775,20111204.0,,83.0,89.0,74.0,
GH,6.4,4.896,-1.775,20111205.0,,81.0,,,
GH,6.4,4.896,-1.775,20111206.0,,82.0,89.0,74.0,
GH,6.4,4.896,-1.775,20111207.0,,86.0,89.0,,
GH,6.4,4.896,-1.775,20111209.0,,84.0,,76.0,
GH,6.4,4.896,-1.775,20111210.0,,79.0,89.0,76.0,
GH,6.4,4.896,-1.775,20111212.0,,84.0,90.0,,
GH,6.4,4.896,-1.775,20111213.0,,85.0,,,
GH,6.4,4.896,-1.775,20111214.0,,82.0,88.0,75.0,
GH,6.4,4.896,-1.775,20111216.0,,82.0,90.0,75.0,
GH,6.4,4.896,-1.775,20111218.0,,85.0,88.0,,
GH,6.4,4.896,-1.775,20111220.0,,80.0,,,
GH,6.4,4.896,-1.775,20111221.0,0.0,81.0,,75.0,
GH,6.4,4.896,-1.775,20111224.0,0.04,82.0,89.0,76.0,
GH,6.4,4.896,-1.775,20111227.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20111228.0,,81.0,88.0,77.0,
GH,6.4,4.896,-1.775,20111229.0,,79.0,,77.0,
GH,6.4,4.896,-1.775,20111231.0,,81.0,90.0,71.0,
GH,6.4,4.896,-1.775,20120101.0,,80.0,86.0,,
GH,6.4,4.896,-1.775,20120102.0,,80.0,,73.0,
GH,6.4,4.896,-1.775,20120103.0,,83.0,89.0,75.0,
GH,6.4,4.896,-1.775,20120104.0,,79.0,,74.0,
GH,6.4,4.896,-1.775,20120105.0,,81.0,89.0,,
GH,6.4,4.896,-1.775,20120106.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20120107.0,,82.0,91.0,76.0,
GH,6.4,4.896,-1.775,20120108.0,,82.0,89.0,74.0,
GH,6.4,4.896,-1.775,20120110.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20120111.0,,84.0,89.0,77.0,
GH,6.4,4.896,-1.775,20120112.0,,83.0,89.0,76.0,
GH,6.4,4.896,-1.775,20120115.0,,81.0,89.0,,
GH,6.4,4.896,-1.775,20120116.0,,80.0,90.0,,
GH,6.4,4.896,-1.775,20120117.0,,76.0,,68.0,
GH,6.4,4.896,-1.775,20120118.0,,79.0,90.0,70.0,
GH,6.4,4.896,-1.775,20120119.0,,81.0,,73.0,
GH,6.4,4.896,-1.775,20120120.0,,82.0,89.0,74.0,
GH,6.4,4.896,-1.775,20120121.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20120124.0,,84.0,,,
GH,6.4,4.896,-1.775,20120125.0,,82.0,89.0,75.0,
GH,6.4,4.896,-1.775,20120126.0,,82.0,88.0,74.0,
GH,6.4,4.896,-1.775,20120127.0,,82.0,89.0,76.0,
GH,6.4,4.896,-1.775,20120128.0,,80.0,,77.0,
GH,6.4,4.896,-1.775,20120130.0,0.04,82.0,89.0,76.0,
GH,6.4,4.896,-1.775,20120131.0,0.0,80.0,,75.0,
GH,6.4,4.896,-1.775,20120201.0,,83.0,88.0,76.0,
GH,6.4,4.896,-1.775,20120202.0,,81.0,89.0,,
GH,6.4,4.896,-1.775,20120209.0,,77.0,,70.0,
GH,6.4,4.896,-1.775,20120210.0,,80.0,88.0,72.0,
GH,6.4,4.896,-1.775,20120211.0,,83.0,,75.0,
GH,6.4,4.896,-1.775,20120212.0,,81.0,,77.0,
GH,6.4,4.896,-1.775,20120213.0,,83.0,88.0,77.0,
GH,6.4,4.896,-1.775,20120214.0,,82.0,90.0,78.0,
GH,6.4,4.896,-1.775,20120215.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20120216.0,,82.0,87.0,77.0,
GH,6.4,4.896,-1.775,20120217.0,,82.0,88.0,76.0,
GH,6.4,4.896,-1.775,20120220.0,,80.0,88.0,,
GH,6.4,4.896,-1.775,20120221.0,,81.0,88.0,76.0,
GH,6.4,4.896,-1.775,20120222.0,,83.0,,,
GH,6.4,4.896,-1.775,20120223.0,,82.0,,,
GH,6.4,4.896,-1.775,20120224.0,,81.0,87.0,75.0,
GH,6.4,4.896,-1.775,20120225.0,,82.0,,73.0,
GH,6.4,4.896,-1.775,20120305.0,,82.0,88.0,76.0,
GH,6.4,4.896,-1.775,20120306.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20120307.0,,81.0,90.0,74.0,
GH,6.4,4.896,-1.775,20120308.0,,81.0,,77.0,
GH,6.4,4.896,-1.775,20120309.0,,81.0,89.0,77.0,
GH,6.4,4.896,-1.775,20120312.0,,83.0,90.0,77.0,
GH,6.4,4.896,-1.775,20120314.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20120315.0,,87.0,,,
GH,6.4,4.896,-1.775,20120316.0,,85.0,,78.0,
GH,6.4,4.896,-1.775,20120317.0,,83.0,91.0,,
GH,6.4,4.896,-1.775,20120319.0,,85.0,90.0,78.0,
GH,6.4,4.896,-1.775,20120320.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20120321.0,,86.0,91.0,80.0,
GH,6.4,4.896,-1.775,20120322.0,0.0,85.0,,80.0,
GH,6.4,4.896,-1.775,20120323.0,,85.0,,80.0,
GH,6.4,4.896,-1.775,20120326.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20120327.0,,84.0,90.0,77.0,
GH,6.4,4.896,-1.775,20120328.0,,83.0,90.0,77.0,
GH,6.4,4.896,-1.775,20120329.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20120330.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20120331.0,,86.0,90.0,77.0,
GH,6.4,4.896,-1.775,20120401.0,,85.0,90.0,77.0,
GH,6.4,4.896,-1.775,20120403.0,,80.0,86.0,75.0,
GH,6.4,4.896,-1.775,20120404.0,,80.0,84.0,,
GH,6.4,4.896,-1.775,20120405.0,0.0,82.0,,,
GH,6.4,4.896,-1.775,20120406.0,,82.0,,78.0,
GH,6.4,4.896,-1.775,20120407.0,,85.0,90.0,79.0,
GH,6.4,4.896,-1.775,20120408.0,,85.0,,78.0,
GH,6.4,4.896,-1.775,20120409.0,,85.0,89.0,79.0,
GH,6.4,4.896,-1.775,20120410.0,0.0,84.0,89.0,76.0,
GH,6.4,4.896,-1.775,20120411.0,,85.0,,78.0,
GH,6.4,4.896,-1.775,20120412.0,,79.0,,,
GH,6.4,4.896,-1.775,20120413.0,,82.0,91.0,,
GH,6.4,4.896,-1.775,20120414.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20120415.0,,86.0,91.0,,
GH,6.4,4.896,-1.775,20120416.0,,87.0,,78.0,
GH,6.4,4.896,-1.775,20120417.0,,79.0,86.0,,
GH,6.4,4.896,-1.775,20120418.0,0.0,81.0,88.0,73.0,
GH,6.4,4.896,-1.775,20120419.0,,84.0,,,
GH,6.4,4.896,-1.775,20120420.0,,82.0,87.0,,
GH,6.4,4.896,-1.775,20120421.0,,82.0,88.0,76.0,
GH,6.4,4.896,-1.775,20120422.0,,83.0,89.0,77.0,
GH,6.4,4.896,-1.775,20120423.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20120424.0,,87.0,89.0,,
GH,6.4,4.896,-1.775,20120425.0,,82.0,90.0,78.0,
GH,6.4,4.896,-1.775,20120426.0,,86.0,91.0,,
GH,6.4,4.896,-1.775,20120427.0,,80.0,89.0,76.0,
GH,6.4,4.896,-1.775,20120428.0,,87.0,,,
GH,6.4,4.896,-1.775,20120429.0,,83.0,90.0,78.0,
GH,6.4,4.896,-1.775,20120430.0,,84.0,,77.0,
GH,6.4,4.896,-1.775,20120501.0,,82.0,91.0,78.0,
GH,6.4,4.896,-1.775,20120502.0,,83.0,91.0,78.0,
GH,6.4,4.896,-1.775,20120504.0,0.67,81.0,87.0,73.0,
GH,6.4,4.896,-1.775,20120505.0,0.2,84.0,90.0,75.0,
GH,6.4,4.896,-1.775,20120506.0,0.0,83.0,88.0,77.0,
GH,6.4,4.896,-1.775,20120507.0,0.0,84.0,88.0,78.0,
GH,6.4,4.896,-1.775,20120509.0,,85.0,,,
GH,6.4,4.896,-1.775,20120512.0,0.43,81.0,87.0,,
GH,6.4,4.896,-1.775,20120514.0,,79.0,86.0,76.0,
GH,6.4,4.896,-1.775,20120515.0,,81.0,88.0,75.0,
GH,6.4,4.896,-1.775,20120516.0,0.0,83.0,89.0,,
GH,6.4,4.896,-1.775,20120517.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20120518.0,,82.0,88.0,76.0,
GH,6.4,4.896,-1.775,20120519.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20120520.0,,78.0,87.0,,
GH,6.4,4.896,-1.775,20120522.0,1.5,81.0,86.0,74.0,
GH,6.4,4.896,-1.775,20120523.0,0.0,85.0,89.0,,
GH,6.4,4.896,-1.775,20120524.0,,83.0,87.0,77.0,
GH,6.4,4.896,-1.775,20120526.0,1.18,77.0,,74.0,
GH,6.4,4.896,-1.775,20120527.0,0.63,81.0,,73.0,
GH,6.4,4.896,-1.775,20120611.0,,80.0,83.0,78.0,
GH,6.4,4.896,-1.775,20120612.0,,81.0,86.0,74.0,
GH,6.4,4.896,-1.775,20120613.0,,81.0,85.0,76.0,
GH,6.4,4.896,-1.775,20120614.0,,81.0,85.0,,
GH,6.4,4.896,-1.775,20120615.0,0.0,79.0,,78.0,
GH,6.4,4.896,-1.775,20120616.0,0.59,78.0,,75.0,
GH,6.4,4.896,-1.775,20120627.0,0.02,77.0,,74.0,
GH,6.4,4.896,-1.775,20120628.0,4.06,77.0,82.0,73.0,
GH,6.4,4.896,-1.775,20120629.0,0.0,79.0,84.0,,
GH,6.4,4.896,-1.775,20120630.0,0.02,78.0,,74.0,
GH,6.4,4.896,-1.775,20120701.0,0.0,78.0,,75.0,
GH,6.4,4.896,-1.775,20120704.0,0.28,79.0,83.0,74.0,
GH,6.4,4.896,-1.775,20120705.0,0.0,79.0,,74.0,
GH,6.4,4.896,-1.775,20120710.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20120712.0,,81.0,,,
GH,6.4,4.896,-1.775,20120713.0,,78.0,84.0,73.0,
GH,6.4,4.896,-1.775,20120714.0,,80.0,,,
GH,6.4,4.896,-1.775,20120715.0,1.22,77.0,80.0,72.0,
GH,6.4,4.896,-1.775,20120716.0,0.16,78.0,83.0,74.0,
GH,6.4,4.896,-1.775,20120717.0,0.0,77.0,82.0,70.0,
GH,6.4,4.896,-1.775,20120718.0,,77.0,83.0,71.0,
GH,6.4,4.896,-1.775,20120808.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20120809.0,0.0,76.0,,72.0,
GH,6.4,4.896,-1.775,20120810.0,0.0,75.0,,70.0,
GH,6.4,4.896,-1.775,20120811.0,,77.0,80.0,71.0,
GH,6.4,4.896,-1.775,20120812.0,,76.0,81.0,,
GH,6.4,4.896,-1.775,20120813.0,,77.0,81.0,,
GH,6.4,4.896,-1.775,20120814.0,,74.0,79.0,70.0,
GH,6.4,4.896,-1.775,20120815.0,,75.0,,70.0,
GH,6.4,4.896,-1.775,20120816.0,,77.0,,,
GH,6.4,4.896,-1.775,20120818.0,,75.0,79.0,71.0,
GH,6.4,4.896,-1.775,20120819.0,0.08,77.0,,73.0,
GH,6.4,4.896,-1.775,20120820.0,0.0,76.0,81.0,70.0,
GH,6.4,4.896,-1.775,20120821.0,0.0,76.0,80.0,72.0,
GH,6.4,4.896,-1.775,20120822.0,,76.0,78.0,,
GH,6.4,4.896,-1.775,20120823.0,0.94,76.0,80.0,72.0,
GH,6.4,4.896,-1.775,20120824.0,0.0,78.0,83.0,,
GH,6.4,4.896,-1.775,20120825.0,0.0,76.0,83.0,72.0,
GH,6.4,4.896,-1.775,20120826.0,,76.0,,71.0,
GH,6.4,4.896,-1.775,20120827.0,,76.0,82.0,71.0,
GH,6.4,4.896,-1.775,20120828.0,,76.0,80.0,73.0,
GH,6.4,4.896,-1.775,20120829.0,,76.0,,,
GH,6.4,4.896,-1.775,20120830.0,,78.0,83.0,72.0,
GH,6.4,4.896,-1.775,20120831.0,,77.0,,71.0,
GH,6.4,4.896,-1.775,20120901.0,,77.0,81.0,72.0,
GH,6.4,4.896,-1.775,20120902.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20120904.0,0.04,76.0,,73.0,
GH,6.4,4.896,-1.775,20120905.0,0.0,77.0,80.0,72.0,
GH,6.4,4.896,-1.775,20120906.0,,77.0,83.0,,
GH,6.4,4.896,-1.775,20120907.0,,77.0,,,
GH,6.4,4.896,-1.775,20120908.0,,78.0,87.0,72.0,
GH,6.4,4.896,-1.775,20120909.0,,79.0,,74.0,
GH,6.4,4.896,-1.775,20120911.0,,76.0,,72.0,
GH,6.4,4.896,-1.775,20120912.0,,78.0,,,
GH,6.4,4.896,-1.775,20120913.0,,78.0,83.0,72.0,
GH,6.4,4.896,-1.775,20120914.0,,76.0,83.0,74.0,
GH,6.4,4.896,-1.775,20120915.0,,77.0,,73.0,
GH,6.4,4.896,-1.775,20120916.0,,80.0,84.0,,
GH,6.4,4.896,-1.775,20120917.0,0.0,78.0,83.0,70.0,
GH,6.4,4.896,-1.775,20120918.0,,77.0,83.0,,
GH,6.4,4.896,-1.775,20120920.0,0.0,80.0,,76.0,
GH,6.4,4.896,-1.775,20120921.0,,79.0,85.0,75.0,
GH,6.4,4.896,-1.775,20120922.0,,80.0,,74.0,
GH,6.4,4.896,-1.775,20120923.0,0.0,79.0,,75.0,
GH,6.4,4.896,-1.775,20120924.0,0.0,80.0,84.0,75.0,
GH,6.4,4.896,-1.775,20120925.0,0.0,79.0,,,
GH,6.4,4.896,-1.775,20120926.0,,80.0,,,
GH,6.4,4.896,-1.775,20120927.0,,80.0,,,
GH,6.4,4.896,-1.775,20120928.0,,80.0,85.0,,
GH,6.4,4.896,-1.775,20120929.0,0.0,80.0,,74.0,
GH,6.4,4.896,-1.775,20120930.0,0.08,79.0,,71.0,
GH,6.4,4.896,-1.775,20121002.0,0.28,80.0,85.0,75.0,
GH,6.4,4.896,-1.775,20121003.0,0.01,77.0,,74.0,
GH,6.4,4.896,-1.775,20121004.0,0.71,79.0,85.0,74.0,
GH,6.4,4.896,-1.775,20121005.0,0.0,80.0,,74.0,
GH,6.4,4.896,-1.775,20121006.0,0.2,80.0,85.0,75.0,
GH,6.4,4.896,-1.775,20121007.0,0.87,81.0,85.0,77.0,
GH,6.4,4.896,-1.775,20121008.0,0.02,80.0,85.0,72.0,
GH,6.4,4.896,-1.775,20121009.0,0.0,81.0,85.0,,
GH,6.4,4.896,-1.775,20121010.0,,80.0,,74.0,
GH,6.4,4.896,-1.775,20121011.0,,80.0,86.0,75.0,
GH,6.4,4.896,-1.775,20121012.0,,81.0,,77.0,
GH,6.4,4.896,-1.775,20121013.0,0.04,81.0,86.0,76.0,
GH,6.4,4.896,-1.775,20121014.0,0.0,78.0,86.0,75.0,
GH,6.4,4.896,-1.775,20121015.0,,81.0,,74.0,
GH,6.4,4.896,-1.775,20121016.0,,81.0,87.0,75.0,
GH,6.4,4.896,-1.775,20121017.0,0.03,81.0,,76.0,
GH,6.4,4.896,-1.775,20121018.0,0.0,81.0,,76.0,
GH,6.4,4.896,-1.775,20121019.0,,80.0,,,
GH,6.4,4.896,-1.775,20121020.0,1.93,77.0,,72.0,
GH,6.4,4.896,-1.775,20121021.0,0.0,78.0,,74.0,
GH,6.4,4.896,-1.775,20121108.0,,81.0,87.0,,
GH,6.4,4.896,-1.775,20121109.0,,78.0,,74.0,
GH,6.4,4.896,-1.775,20121113.0,1.85,81.0,88.0,74.0,
GH,6.4,4.896,-1.775,20121117.0,,83.0,89.0,78.0,
GH,6.4,4.896,-1.775,20121118.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20121119.0,,82.0,,,
GH,6.4,4.896,-1.775,20121120.0,,83.0,,,
GH,6.4,4.896,-1.775,20121121.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20121122.0,0.55,83.0,,77.0,
GH,6.4,4.896,-1.775,20121123.0,0.0,83.0,,77.0,
GH,6.4,4.896,-1.775,20121203.0,,81.0,,,
GH,6.4,4.896,-1.775,20121205.0,,83.0,,,
GH,6.4,4.896,-1.775,20121206.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20121212.0,,84.0,,,
GH,6.4,4.896,-1.775,20121215.0,,84.0,89.0,,
GH,6.4,4.896,-1.775,20121216.0,,84.0,90.0,,
GH,6.4,4.896,-1.775,20121219.0,,83.0,87.0,79.0,
GH,6.4,4.896,-1.775,20121220.0,,81.0,87.0,79.0,
GH,6.4,4.896,-1.775,20121223.0,,85.0,,76.0,
GH,6.4,4.896,-1.775,20121226.0,,83.0,,,
GH,6.4,4.896,-1.775,20140106.0,,80.0,,,
GH,6.4,4.896,-1.775,20140107.0,,79.0,,75.0,
GH,6.4,4.896,-1.775,20140116.0,,83.0,,,
GH,6.4,4.896,-1.775,20140119.0,,82.0,,,
GH,6.4,4.896,-1.775,20140124.0,,84.0,,,
GH,6.4,4.896,-1.775,20140126.0,,79.0,,,
GH,6.4,4.896,-1.775,20140131.0,,80.0,,,
GH,6.4,4.896,-1.775,20140202.0,,82.0,,,
GH,6.4,4.896,-1.775,20140206.0,,81.0,,75.0,
GH,6.4,4.896,-1.775,20140208.0,,81.0,,75.0,
GH,6.4,4.896,-1.775,20140210.0,,81.0,,,
GH,6.4,4.896,-1.775,20140214.0,,81.0,89.0,,
GH,6.4,4.896,-1.775,20140215.0,,81.0,,,
GH,6.4,4.896,-1.775,20140216.0,,82.0,,76.0,
GH,6.4,4.896,-1.775,20140220.0,,83.0,,,
GH,6.4,4.896,-1.775,20140223.0,,85.0,90.0,,
GH,6.4,4.896,-1.775,20140225.0,,80.0,,,
GH,6.4,4.896,-1.775,20140226.0,0.24,80.0,89.0,72.0,
GH,6.4,4.896,-1.775,20140303.0,,82.0,,77.0,
GH,6.4,4.896,-1.775,20140307.0,,80.0,,,
GH,6.4,4.896,-1.775,20140308.0,,83.0,,,
GH,6.4,4.896,-1.775,20140312.0,,82.0,,75.0,
GH,6.4,4.896,-1.775,20140313.0,,83.0,,,
GH,6.4,4.896,-1.775,20140317.0,0.12,82.0,,72.0,
GH,6.4,4.896,-1.775,20140318.0,0.0,82.0,,76.0,
GH,6.4,4.896,-1.775,20140322.0,,84.0,,,
GH,6.4,4.896,-1.775,20140326.0,,86.0,89.0,,
GH,6.4,4.896,-1.775,20140327.0,,84.0,,,
GH,6.4,4.896,-1.775,20140402.0,,84.0,,,
GH,6.4,4.896,-1.775,20140415.0,,85.0,90.0,,
GH,6.4,4.896,-1.775,20140416.0,,84.0,90.0,,
GH,6.4,4.896,-1.775,20140417.0,,83.0,,,
GH,6.4,4.896,-1.775,20140421.0,0.43,82.0,,71.0,
GH,6.4,4.896,-1.775,20140422.0,0.04,84.0,,80.0,
GH,6.4,4.896,-1.775,20140424.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20140425.0,,85.0,89.0,,
GH,6.4,4.896,-1.775,20140426.0,,85.0,,,
GH,6.4,4.896,-1.775,20140427.0,,80.0,,,
GH,6.4,4.896,-1.775,20140429.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20140430.0,,82.0,,,
GH,6.4,4.896,-1.775,20140501.0,0.04,78.0,,75.0,
GH,6.4,4.896,-1.775,20140502.0,1.42,84.0,,74.0,
GH,6.4,4.896,-1.775,20140506.0,,82.0,,77.0,
GH,6.4,4.896,-1.775,20140507.0,,80.0,87.0,76.0,
GH,6.4,4.896,-1.775,20140509.0,0.67,80.0,85.0,74.0,
GH,6.4,4.896,-1.775,20140510.0,0.0,85.0,,,
GH,6.4,4.896,-1.775,20140511.0,,82.0,90.0,76.0,
GH,6.4,4.896,-1.775,20140512.0,,85.0,,78.0,
GH,6.4,4.896,-1.775,20140514.0,,83.0,89.0,,
GH,6.4,4.896,-1.775,20140516.0,,81.0,,76.0,
GH,6.4,4.896,-1.775,20140517.0,,83.0,,76.0,
GH,6.4,4.896,-1.775,20140519.0,,85.0,90.0,76.0,
GH,6.4,4.896,-1.775,20140520.0,,86.0,,,
GH,6.4,4.896,-1.775,20140521.0,,82.0,,78.0,
GH,6.4,4.896,-1.775,20140522.0,0.04,82.0,,76.0,
GH,6.4,4.896,-1.775,20140523.0,0.0,82.0,,,
GH,6.4,4.896,-1.775,20140524.0,,85.0,90.0,77.0,
GH,6.4,4.896,-1.775,20140525.0,,84.0,88.0,,
GH,6.4,4.896,-1.775,20140526.0,,83.0,,77.0,
GH,6.4,4.896,-1.775,20140527.0,,81.0,86.0,,
GH,6.4,4.896,-1.775,20140529.0,,78.0,84.0,76.0,
GH,6.4,4.896,-1.775,20140530.0,,81.0,,,
GH,6.4,4.896,-1.775,20140531.0,0.2,81.0,,74.0,
GH,6.4,4.896,-1.775,20140601.0,0.0,81.0,,77.0,
GH,6.4,4.896,-1.775,20140603.0,,83.0,88.0,,
GH,6.4,4.896,-1.775,20140605.0,4.21,78.0,,72.0,
GH,6.4,4.896,-1.775,20140606.0,1.34,80.0,,74.0,
GH,6.4,4.896,-1.775,20140608.0,0.39,80.0,86.0,72.0,
GH,6.4,4.896,-1.775,20140609.0,0.0,83.0,,,
GH,6.4,4.896,-1.775,20140610.0,0.04,79.0,,,
GH,6.4,4.896,-1.775,20140611.0,0.0,81.0,,74.0,
GH,6.4,4.896,-1.775,20140613.0,0.12,77.0,80.0,74.0,
GH,6.4,4.896,-1.775,20140615.0,,80.0,85.0,,
GH,6.4,4.896,-1.775,20140616.0,0.02,80.0,,76.0,
GH,6.4,4.896,-1.775,20140620.0,0.0,81.0,,77.0,
GH,6.4,4.896,-1.775,20140623.0,0.59,80.0,83.0,73.0,
GH,6.4,4.896,-1.775,20140626.0,0.03,79.0,88.0,,
GH,6.4,4.896,-1.775,20140701.0,0.08,78.0,,76.0,
GH,6.4,4.896,-1.775,20140703.0,,78.0,85.0,74.0,
GH,6.4,4.896,-1.775,20140708.0,,80.0,84.0,72.0,
GH,6.4,4.896,-1.775,20140713.0,,81.0,84.0,,
GH,6.4,4.896,-1.775,20140715.0,,78.0,84.0,74.0,
GH,6.4,4.896,-1.775,20140718.0,,80.0,83.0,,
GH,6.4,4.896,-1.775,20140719.0,,79.0,82.0,,
GH,6.4,4.896,-1.775,20140720.0,0.01,78.0,82.0,74.0,
GH,6.4,4.896,-1.775,20140721.0,0.0,78.0,83.0,75.0,
GH,6.4,4.896,-1.775,20140723.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20140724.0,0.04,76.0,78.0,75.0,
GH,6.4,4.896,-1.775,20140725.0,0.16,75.0,,73.0,
GH,6.4,4.896,-1.775,20140728.0,0.0,80.0,82.0,,
GH,6.4,4.896,-1.775,20140729.0,,78.0,81.0,,
GH,6.4,4.896,-1.775,20140730.0,,77.0,,74.0,
GH,6.4,4.896,-1.775,20140731.0,,77.0,,74.0,
GH,6.4,4.896,-1.775,20140802.0,,79.0,82.0,,
GH,6.4,4.896,-1.775,20140803.0,0.0,82.0,,74.0,
GH,6.4,4.896,-1.775,20140804.0,0.0,77.0,84.0,73.0,
GH,6.4,4.896,-1.775,20140805.0,,76.0,81.0,73.0,
GH,6.4,4.896,-1.775,20140808.0,,79.0,,,
